participant,sentence_num,condition,animal,word,RT,sentence,word_num,word_length,position,RT_categorical,RT_categotical,rating,frequency
Par_K,21,mismatch,dog,read,451,Poppy read in the newspaper that a barking cat had been identified.,2,4,not critical,long,normal,1.1,16913
Par_K,21,mismatch,dog,in,724,Poppy read in the newspaper that a barking cat had been identified.,3,2,not critical,long,long,1.1,1914216
Par_K,21,mismatch,dog,the,892,Poppy read in the newspaper that a barking cat had been identified.,4,3,not critical,long,long,1.1,96938
Par_K,21,mismatch,dog,newspaper,565,Poppy read in the newspaper that a barking cat had been identified.,5,9,not critical,long,long,1.1,4723
Par_K,21,mismatch,dog,that,825,Poppy read in the newspaper that a barking cat had been identified.,6,4,not critical,long,long,1.1,114
Par_K,21,mismatch,dog,a,705,Poppy read in the newspaper that a barking cat had been identified.,7,1,not critical,long,long,1.1,2136923
Par_K,21,mismatch,dog,barking,732,Poppy read in the newspaper that a barking cat had been identified.,8,7,not critical,long,long,1.1,459
Par_K,21,mismatch,dog,cat,910,Poppy read in the newspaper that a barking cat had been identified.,9,3,critical,long,long,1.1,3788
Par_K,21,mismatch,dog,had,896,Poppy read in the newspaper that a barking cat had been identified.,10,3,not critical,long,long,1.1,415007
Par_K,21,mismatch,dog,been,858,Poppy read in the newspaper that a barking cat had been identified.,11,4,not critical,long,long,1.1,256779
Par_K,21,mismatch,dog,identified,634,Poppy read in the newspaper that a barking cat had been identified.,12,10,not critical,long,long,1.1,6177
Par_K,22,mismatch,dog,the,970,The doctor had a lap cat to keep her company after her shifts.,1,3,not critical,long,long,4.5,96938
Par_K,22,mismatch,dog,doctor,561,The doctor had a lap cat to keep her company after her shifts.,2,6,not critical,long,long,4.5,10066
Par_K,22,mismatch,dog,had,866,The doctor had a lap cat to keep her company after her shifts.,3,3,not critical,long,long,4.5,415007
Par_K,22,mismatch,dog,a,831,The doctor had a lap cat to keep her company after her shifts.,4,1,not critical,long,long,4.5,2136923
Par_K,22,mismatch,dog,lap,783,The doctor had a lap cat to keep her company after her shifts.,5,3,not critical,long,long,4.5,1242
Par_K,22,mismatch,dog,cat,911,The doctor had a lap cat to keep her company after her shifts.,6,3,critical,long,long,4.5,3788
Par_K,22,mismatch,dog,to,825,The doctor had a lap cat to keep her company after her shifts.,7,2,not critical,long,long,4.5,152045
Par_K,22,mismatch,dog,keep,883,The doctor had a lap cat to keep her company after her shifts.,8,4,not critical,long,long,4.5,26546
Par_K,22,mismatch,dog,her,822,The doctor had a lap cat to keep her company after her shifts.,9,3,not critical,long,long,4.5,301315
Par_K,22,mismatch,dog,company,565,The doctor had a lap cat to keep her company after her shifts.,10,7,not critical,long,long,4.5,39326
Par_K,22,mismatch,dog,after,536,The doctor had a lap cat to keep her company after her shifts.,11,5,not critical,long,long,4.5,111902
Par_K,22,mismatch,dog,her,792,The doctor had a lap cat to keep her company after her shifts.,12,3,not critical,long,long,4.5,301315
Par_K,22,mismatch,dog,shifts,636,The doctor had a lap cat to keep her company after her shifts.,13,6,not critical,long,long,4.5,1152
Par_K,23,mismatch,dog,georgie,393,Georgie was the best cat that had ever taken part in the contest.,1,7,not critical,long,normal,4.1,81
Par_K,23,mismatch,dog,was,856,Georgie was the best cat that had ever taken part in the contest.,2,3,not critical,long,long,4.1,344
Par_K,23,mismatch,dog,the,875,Georgie was the best cat that had ever taken part in the contest.,3,3,not critical,long,long,4.1,96938
Par_K,23,mismatch,dog,best,792,Georgie was the best cat that had ever taken part in the contest.,4,4,not critical,long,long,4.1,34389
Par_K,23,mismatch,dog,cat,875,Georgie was the best cat that had ever taken part in the contest.,5,3,critical,long,long,4.1,3788
Par_K,23,mismatch,dog,that,937,Georgie was the best cat that had ever taken part in the contest.,6,4,not critical,long,long,4.1,114
Par_K,23,mismatch,dog,had,833,Georgie was the best cat that had ever taken part in the contest.,7,3,not critical,long,long,4.1,415007
Par_K,23,mismatch,dog,ever,944,Georgie was the best cat that had ever taken part in the contest.,8,4,not critical,long,long,4.1,26201
Par_K,23,mismatch,dog,taken,526,Georgie was the best cat that had ever taken part in the contest.,9,5,not critical,long,long,4.1,34146
Par_K,23,mismatch,dog,part,843,Georgie was the best cat that had ever taken part in the contest.,10,4,not critical,long,long,4.1,52916
Par_K,23,mismatch,dog,in,754,Georgie was the best cat that had ever taken part in the contest.,11,2,not critical,long,long,4.1,1914216
Par_K,23,mismatch,dog,the,893,Georgie was the best cat that had ever taken part in the contest.,12,3,not critical,long,long,4.1,96938
Par_K,23,mismatch,dog,contest,543,Georgie was the best cat that had ever taken part in the contest.,13,7,not critical,long,long,4.1,1624
Par_M,19,mismatch,dog,louise,500,Louise was interested to hear how the guide cat was adapting to his new home.,1,6,not critical,long,normal,1.2,1414
Par_M,19,mismatch,dog,was,874,Louise was interested to hear how the guide cat was adapting to his new home.,2,3,not critical,long,long,1.2,344
Par_M,19,mismatch,dog,interested,616,Louise was interested to hear how the guide cat was adapting to his new home.,3,10,not critical,long,long,1.2,8673
Par_M,19,mismatch,dog,to,788,Louise was interested to hear how the guide cat was adapting to his new home.,4,2,not critical,long,long,1.2,152045
Par_M,19,mismatch,dog,hear,850,Louise was interested to hear how the guide cat was adapting to his new home.,5,4,not critical,long,long,1.2,12995
Par_M,19,mismatch,dog,how,896,Louise was interested to hear how the guide cat was adapting to his new home.,6,3,not critical,long,long,1.2,98107
Par_M,19,mismatch,dog,the,870,Louise was interested to hear how the guide cat was adapting to his new home.,7,3,not critical,long,long,1.2,96938
Par_M,19,mismatch,dog,guide,588,Louise was interested to hear how the guide cat was adapting to his new home.,8,5,not critical,long,long,1.2,5795
Par_M,19,mismatch,dog,cat,935,Louise was interested to hear how the guide cat was adapting to his new home.,9,3,critical,long,long,1.2,3788
Par_M,19,mismatch,dog,was,889,Louise was interested to hear how the guide cat was adapting to his new home.,10,3,not critical,long,long,1.2,344
Par_M,19,mismatch,dog,adapting,569,Louise was interested to hear how the guide cat was adapting to his new home.,11,8,not critical,long,long,1.2,325
Par_M,19,mismatch,dog,to,755,Louise was interested to hear how the guide cat was adapting to his new home.,12,2,not critical,long,long,1.2,152045
Par_M,19,mismatch,dog,his,942,Louise was interested to hear how the guide cat was adapting to his new home.,13,3,not critical,long,long,1.2,404811
Par_M,19,mismatch,dog,new,993,Louise was interested to hear how the guide cat was adapting to his new home.,14,3,not critical,long,long,1.2,121905
Par_M,19,mismatch,dog,home,948,Louise was interested to hear how the guide cat was adapting to his new home.,15,4,not critical,long,long,1.2,419572
Par_M,20,mismatch,dog,the,882,The entire city was talking about a mad cat that was seen digging through trash cans.,1,3,not critical,long,long,3.9,96938
Par_M,20,mismatch,dog,entire,577,The entire city was talking about a mad cat that was seen digging through trash cans.,2,6,not critical,long,long,3.9,4633
Par_M,20,mismatch,dog,city,839,The entire city was talking about a mad cat that was seen digging through trash cans.,3,4,not critical,long,long,3.9,22393
Par_M,20,mismatch,dog,was,953,The entire city was talking about a mad cat that was seen digging through trash cans.,4,3,not critical,long,long,3.9,344
Par_M,20,mismatch,dog,talking,520,The entire city was talking about a mad cat that was seen digging through trash cans.,5,7,not critical,long,long,3.9,12779
Par_M,20,mismatch,dog,about,595,The entire city was talking about a mad cat that was seen digging through trash cans.,6,5,not critical,long,long,3.9,189721
Par_M,20,mismatch,dog,a,841,The entire city was talking about a mad cat that was seen digging through trash cans.,7,1,not critical,long,long,3.9,2136923
Par_M,20,mismatch,dog,mad,967,The entire city was talking about a mad cat that was seen digging through trash cans.,8,3,not critical,long,long,3.9,2921
Par_M,20,mismatch,dog,cat,858,The entire city was talking about a mad cat that was seen digging through trash cans.,9,3,critical,long,long,3.9,3788
Par_M,20,mismatch,dog,that,933,The entire city was talking about a mad cat that was seen digging through trash cans.,10,4,not critical,long,long,3.9,114
Par_M,20,mismatch,dog,was,854,The entire city was talking about a mad cat that was seen digging through trash cans.,11,3,not critical,long,long,3.9,344
Par_M,20,mismatch,dog,seen,804,The entire city was talking about a mad cat that was seen digging through trash cans.,12,4,not critical,long,long,3.9,36014
Par_M,20,mismatch,dog,digging,613,The entire city was talking about a mad cat that was seen digging through trash cans.,13,7,not critical,long,long,3.9,911
Par_M,20,mismatch,dog,through,772,The entire city was talking about a mad cat that was seen digging through trash cans.,14,7,not critical,long,long,3.9,80364
Par_M,20,mismatch,dog,trash,808,The entire city was talking about a mad cat that was seen digging through trash cans.,15,5,not critical,long,long,3.9,196
Par_M,20,mismatch,dog,cans,987,The entire city was talking about a mad cat that was seen digging through trash cans.,16,4,not critical,long,long,3.9,567
Par_M,21,mismatch,dog,poppy,817,Poppy read in the newspaper that a barking cat had been identified.,1,5,not critical,long,long,1.1,262
Par_M,21,mismatch,dog,read,1007,Poppy read in the newspaper that a barking cat had been identified.,2,4,not critical,long,long,1.1,16913
Par_M,21,mismatch,dog,in,965,Poppy read in the newspaper that a barking cat had been identified.,3,2,not critical,long,long,1.1,1914216
Par_M,21,mismatch,dog,the,981,Poppy read in the newspaper that a barking cat had been identified.,4,3,not critical,long,long,1.1,96938
Par_M,21,mismatch,dog,newspaper,560,Poppy read in the newspaper that a barking cat had been identified.,5,9,not critical,long,long,1.1,4723
Par_M,21,mismatch,dog,that,1042,Poppy read in the newspaper that a barking cat had been identified.,6,4,not critical,long,long,1.1,114
Par_M,21,mismatch,dog,a,1070,Poppy read in the newspaper that a barking cat had been identified.,7,1,not critical,long,long,1.1,2136923
Par_M,21,mismatch,dog,barking,655,Poppy read in the newspaper that a barking cat had been identified.,8,7,not critical,long,long,1.1,459
Par_M,21,mismatch,dog,cat,1034,Poppy read in the newspaper that a barking cat had been identified.,9,3,critical,long,long,1.1,3788
Par_M,21,mismatch,dog,had,778,Poppy read in the newspaper that a barking cat had been identified.,10,3,not critical,long,long,1.1,415007
Par_M,21,mismatch,dog,been,928,Poppy read in the newspaper that a barking cat had been identified.,11,4,not critical,long,long,1.1,256779
Par_M,21,mismatch,dog,identified,749,Poppy read in the newspaper that a barking cat had been identified.,12,10,not critical,long,long,1.1,6177
Par_M,22,mismatch,dog,the,924,The doctor had a lap cat to keep her company after her shifts.,1,3,not critical,long,long,4.5,96938
Par_M,22,mismatch,dog,doctor,752,The doctor had a lap cat to keep her company after her shifts.,2,6,not critical,long,long,4.5,10066
Par_M,22,mismatch,dog,had,980,The doctor had a lap cat to keep her company after her shifts.,3,3,not critical,long,long,4.5,415007
Par_M,22,mismatch,dog,a,783,The doctor had a lap cat to keep her company after her shifts.,4,1,not critical,long,long,4.5,2136923
Par_M,22,mismatch,dog,lap,913,The doctor had a lap cat to keep her company after her shifts.,5,3,not critical,long,long,4.5,1242
Par_M,22,mismatch,dog,cat,951,The doctor had a lap cat to keep her company after her shifts.,6,3,critical,long,long,4.5,3788
Par_M,22,mismatch,dog,to,885,The doctor had a lap cat to keep her company after her shifts.,7,2,not critical,long,long,4.5,152045
Par_M,22,mismatch,dog,keep,966,The doctor had a lap cat to keep her company after her shifts.,8,4,not critical,long,long,4.5,26546
Par_M,22,mismatch,dog,her,849,The doctor had a lap cat to keep her company after her shifts.,9,3,not critical,long,long,4.5,301315
Par_M,22,mismatch,dog,company,722,The doctor had a lap cat to keep her company after her shifts.,10,7,not critical,long,long,4.5,39326
Par_M,22,mismatch,dog,after,661,The doctor had a lap cat to keep her company after her shifts.,11,5,not critical,long,long,4.5,111902
Par_M,22,mismatch,dog,her,880,The doctor had a lap cat to keep her company after her shifts.,12,3,not critical,long,long,4.5,301315
Par_M,22,mismatch,dog,shifts,859,The doctor had a lap cat to keep her company after her shifts.,13,6,not critical,long,long,4.5,1152
Par_M,23,mismatch,dog,georgie,688,Georgie was the best cat that had ever taken part in the contest.,1,7,not critical,long,long,4.1,81
Par_M,23,mismatch,dog,was,1021,Georgie was the best cat that had ever taken part in the contest.,2,3,not critical,long,long,4.1,344
Par_M,23,mismatch,dog,the,1087,Georgie was the best cat that had ever taken part in the contest.,3,3,not critical,long,long,4.1,96938
Par_M,23,mismatch,dog,best,1105,Georgie was the best cat that had ever taken part in the contest.,4,4,not critical,long,long,4.1,34389
